date,report
9/8/2015,LA 67 (Plank Rd) East Baton Rouge Parish
9/8/2015,"I-12, Livingston Parish, Lane Closure, S.P. H.003424"
9/8/2015,"H.000343.6, US 190 Old Mississippi River Bridge, East and West Baton Rouge Parish"
9/6/2015,"I-49, Natchitoches Parish, LA 6 Entrance and Exit Ramps, Sp No. H.010486"
9/6/2015,"I-49, Natchitoches Parish, LA 6 Entrance and Exit Ramps, Sp No. H.010486"
9/6/2015,"I-49/LA 8/LA 6, Rapides & Natchitoches Parishes, LA 8 Interchange to the LA 6 Interchange, SP No. H.003476"
9/4/2015,"WORK COMPLETED - I-12 Eastbound, Milepost 35 (at the LA 1249, Baptist/Pumpkin Center, Interchange), Tangipahoa Parish"
9/4/2015,"I-610 Eastbound & Westbound, Orleans Parish, S.P. H.009326"
9/4/2015," I-10 Eastbound., St. John & St. Charles Parishes, S.P. H.009326"
9/4/2015,La. 151 overpass reopens in Arcadia (Bienville Parish)
9/4/2015,"I-10 CLEARVIEW PKWY - CAUSEWAY BLVD, H.010990 - Jefferson Parish"
9/4/2015,"***REVISED*** LA 3002, Livingston Parish, Lane Closure, S.P. H.008193"
9/4/2015,I-10 Highrise Westbound - Orleans Parish
9/4/2015,H.002361 - LA 3064 (Essen Lane) – East Baton Rouge
9/3/2015,"H.000698.6, US 61  Baker Canal Bridge, East Baton Rouge Parish"
9/3/2015,"23rd Street Bridge Over Canal No. 17, Jefferson Parish - H.009187"
9/3/2015,"LA 569, Concordia Parish"
9/3/2015,"I-10, Orleans Parish - H.011712"
9/3/2015,"H.002290.6, LA 64 Widening, LA 19 - Mchugh Rd, East Baton Rouge Parish"
9/3/2015,"H.011757.6, I-10 Service Road, (Constitution/ Bunker Hill): Curve, East Baton Rouge Parish"
9/3/2015,CANCELLED: Iberia Parish – La. 87 (Lewis Street Bridge) - road closure
9/3/2015,"US 167, Rapides Parish, Left Turn Lane SB from LA 28, SP No. H.010280,"
9/3/2015,"EMERGENCY CLOSURE:  US 171, Vernon Parish, US 171 @LA 1213, Sp No. H.010264"
9/3/2015,I-10 Eastbound - High Rise - Orleans Parish
9/2/2015,"I-10, EB, Highrise - Orleans Parish"
9/2/2015,"I-12, Livingston Parish, Lane Closure, S.P. H.009836"
9/2/2015,CANCELLED: LA 67 (Plank Rd) East Baton Rouge Parish
9/2/2015,I-210 Right Lane Closure at Prien Lake Bridge- Calcasieu Parish
9/2/2015,"LA 23, Belle Chasse Tunnel - Plaquemines Parish"
9/2/2015,"I-10 Eastbound High Rise, Orleans Parish"
9/1/2015,LA 2 (MER ROUGE) / MOREHOUSE PARISH - ROAD CLOSURE @ RAILROAD CROSSING
9/1/2015,Cancelled I-10 Eastbound Nightime Lane Closures at Milepost 55 - Jefferson Davis Parish
9/1/2015,"I-20 West Bound From the Vicksburg Bridge to Mile post 182, Madison Parish –  Lane Closure"
9/1/2015,"I-20 East Bound, Mile post 182 to the Vicksburg Bridge, Madison Parish - Lane Closure"
9/1/2015,I-10/I-12/I-59 (French Branch Bridge - West Pearl River Bridge) St. Tammany Parish
9/1/2015,Terrebonne Parish-Petit Caillou Roller Gate on Hwy 56 in Cocodrie: Closures
9/1/2015,Terrebonne Parish- La 56- Chauvin-Roller Gate Installation
8/31/2015,Hwy 191; Sabine Parish; Toledo Bend Spillway Bridge
8/31/2015,"I-10, West Baton Rouge, H.011955"
8/31/2015,"US 190, East and West Baton Rouge Parishes, S.P. H.011228"
8/31/2015,"LA 411, Pointe Coupee Parish, S.P. H.010435"
8/31/2015,"LA 413, Pointe Coupee and West Baton Rouge Parishes, S.P. H.010435"
8/31/2015,LA 47 (Haynes Blvd) - Orleans Parish
8/31/2015,"LA 818, Lincoln Parish"
8/28/2015,Iberia Parish - La. 89 - road closure
8/28/2015,LA 47 (Haynes Blvd) - Orleans Parish
8/28/2015,REVISED: 23rd Street Bridge over Canal No. 17 - Jefferson Parish - H.009187.6
8/28/2015, I-10 Clearview Pkwy - Causeway Blvd. - Jefferson Parish - H.010990
8/28/2015,"I-12, Livingston Parish, Lane Closure, S.P. H.009836"
8/28/2015,LA 39 - Orleans Parish
8/28/2015,La 1191 Avoyelles Parish; Marksville
8/28/2015,I-10 Twin Span Bridge - Orleans Parish
8/28/2015,"LA 413, Pointe Coupee and West Baton Rouge Parishes, S.P. H.010435"
8/28/2015,"I-610 Eastbound & Westbound, Orleans Parish, S.P. H.009326:"
8/28/2015,"I-10 Eastbound., St. John & St. Charles Parishes, S.P. H.009326:"
8/28/2015, REVISED: I-10 Clearview Parkway - Causeway Blvd. -  Jefferson Parish - H.010990
8/28/2015,"H.010019.6, LA 73 (Prairieville) Interchange Lighting, Ascension Parish"
8/28/2015,"H.000343.6, US 190 Old Mississippi River Bridge, East and West Baton Rouge Parish"
8/28/2015,"H.002290.6, LA 64 Widening, LA 19 - Mchugh Rd, East Baton Rouge Parish"
8/28/2015,"H.011757.6, I-10 Service Road, (Constitution/ Bunker Hill): Curve, East Baton Rouge Parish"
8/27/2015,"Lafayette Parish – Eloi Broussard Bridge, La. 733"
8/27/2015,23rd Street Bridge over Canal No. 17) Jefferson Parish - H.009187.6
8/27/2015,I-12 (Northshore/Airport Road - US 11) St. Tammany Parish
8/27/2015,I-10/I-12/I-59 (French Branch Bridge - West Pearl River Bridge) St. Tammany Parish
8/27/2015,"I-12, Livingston Parish, Lane Closure, S.P. H.003424"
8/26/2015,"I-12, Livingston Parish, Lane Closure, S.P. H.009836"
8/26/2015,I-10 Eastbound Right Lane Closure at Milepost 2 - Calcasieu Parish
8/26/2015,LA 73 (Government St) East Baton Rouge Parish
8/26/2015,"LA 3002, Livingston Parish, Notice of Upcoming Construction, S.P. H.008193"
8/25/2015,CANCELED: Railroad crossing work to close roads in Caddo Parish
8/25/2015,I-10 @ LA 97 (MP 66) RIGHT LANE CLOSURES- JEFFERSON DAVIS PARISH
8/25/2015,"CORRECTION: North Bound Lane of the Clyde Fant Parkway, under the I-20 Bridge in Caddo Parish"
8/25/2015,I-49; Rapides Parish; Bridge #455-05-2274-1; Milepost 77.66;Control Section 455-05
8/25/2015,"Ramp Closure I-20 Eastbound off-ramp at Barksdale Blvd & on-ramp at Hamilton Rd, Bossier Parish"
8/25/2015,"LA 3196, Concordia Parish"
8/25/2015,BUS US 61 / 190 (Chippewa) East Baton Rouge Parish
8/25/2015,US 61/ 190 (Scenic Hwy) East Baton Rouge Parish
8/25/2015,LA 67 (Plank Rd) East Baton Rouge Parish
8/25/2015,"Road is now open. LA 517, Bridge over Creek in Bienville Parish."
8/25/2015,"US90B, Jefferson Parish, H.009933"
8/25/2015,"I-20 Eastbound on ramp from LA 1 (N. Spring St./Market St.) over St. Louis SW Railroad, Shreveport, Caddo Parish."
8/25/2015,"This has been postponed due to weather. I-220 Westbound Bridge over Red River, Bossier and Caddo Parish."
8/25/2015,LA 67 (22nd St.) East Baton Rouge Parish
8/25/2015,I-10/I-12/I-59 (French Branch Bridge - West Pearl River Bridge) St. Tammany Parish
8/24/2015,"US 190, East and West Baton Rouge Parishes, S.P. H.011228"
8/24/2015,"I-10, West Baton Rouge Parish, S.P. H.011955"
8/24/2015,"I-10 West Bound, West Baton Rouge Parish, S.P. H.011955"
8/24/2015,"LA 3196, Concordia Parish"
8/24/2015,"LA 413, Pointe Coupee and West Baton Rouge Parishes, S.P. H.010435"
8/24/2015,"LA 411, Pointe Coupee Parish, S.P. H.010435"
8/24/2015,"I-10 East and West Bound, Iberville Parish, S.P. H.010318"
8/24/2015," LA 516, Bridge over Poland Branch in Bienville Parish."
8/24/2015,"I-10 East Bound, Iberville Parish, S.P. H.010318"
8/24/2015,**UPDATE** LA 468; Vernon Parish; Mile Post 0.22; Control Section 029-03
8/24/2015,H.002361 - LA 3064 (Essen Lane) - East Baton Rouge
8/24/2015,"Right outside lane closure southbound LA 1 at the intersection with I-49, Caddo Parish"
8/24/2015,"LA 834, Morehouse Parish"
8/24/2015,Terrebonne Parish - LA 24 West at US 90 Lane Closure/US 90 West Exit Ramp to LA 24 Closure
8/24/2015,"Judge Seeber Bridge, LA 39, Oreans Parish"
8/21/2015,Lafayette Parish - Interstate 10 - ramp closure
8/21/2015,"US 90-Z Entrance Ramps, Orleans Parish, H.010189"
8/21/2015,"CANCELED-10 AT WHISKEY BAY WESTBOUND, IBERVILLE PARISH"
8/21/2015,"  I-10 Westbound from Whiskey Bay to Ramah, Iberville Parish"
8/21/2015,I-10 EASTBOUND AT WHISKEY BAY       IBERVILLE PARISH
8/21/2015,"I-49, LA 485 & LA 174, Natchitoches Parish, 1.1 mile south LA 485 to DeSoto Parish Line, SP No. H.010491"
8/21/2015,H.002361 - LA 3064 (Essen Lane) – East Baton Rouge
8/21/2015," I-10 Eastbound., St. John & St. Charles Parishes, S.P. H.009326:"
8/21/2015,"I-610 Eastbound & Westbound, Orleans Parish, S.P. H.009326:"
8/20/2015,"H.010019.6, LA 73 (Prairieville) Interchange Lighting, Ascension Parish"
8/20/2015," I-10, Clearview Pkwy. - Causeway Blvd., Jefferson Parish, H.010990"
8/20/2015,"Shoulder Closure I-10 Eastbound & Westbound, Jefferson & St. Charles Parishes,          S.P. H.009326"
8/20/2015,Lafourche Parish -La 1- West Larose Vertical Lift Bridge
8/20/2015,LA 427 (Perkins Rd) East Baton Rouge Parish
8/20/2015,"H.010019.6, LA 73 (Prairieville) Interchange Lighting, Ascension Parish"
8/20/2015,"H.011757.6, I-10 Service Road, (Constitution/ Bunker Hill): Curve, East Baton Rouge Parish"
8/20/2015,"H.002290.6, LA 64 Widening, LA 19 - Mchugh Rd, East Baton Rouge Parish"
8/20/2015,"H.000343.6, US 190 Old Mississippi River Bridge, East and West Baton Rouge Parish"
8/20/2015,UPDATE:  LA 126; Winn Parish; Milepost 3.2; Control Section 91-06
8/20/2015,"I-12, Livingston Parish, Lane Closure, S.P. H.009836"
8/20/2015,I-10/I-12/I-59 (French Branch Bridge - West Pearl River Bridge) St. Tammany Parish
8/19/2015,"I-12, Livingston Parish, Lane Closure, S.P. H.003424"
8/19/2015,"I-10 at Whiskey Bay WESTBOUND, Iberville Parish"
8/19/2015,"          ******CANCELLED *******         I-10 Eastbound at Whiskey Bay, Iberville Parish"
8/19/2015,"RESCHEDULED:  US 11/LA 1090 at LA 41 Railroad Crossing, St. Tammany Parish, Norfolk Southern Railroad Work"
8/19/2015,"US 90 (Middle Middle Pearl River Bridge Repairs), St. Tammany Parish"
8/18/2015,Lafayette Parish - La. 182 - road closure
8/18/2015,"LA 569, Concordia Parish"
8/18/2015,"**UPDATE**-LA 621 EMERGENCY LANE CLOSURE, ASCENSION PARISH"
8/18/2015,LA 73 (Government St) East Baton Rouge Parish
8/18/2015,LA 73 (Government St) East Baton Rouge Parish
8/18/2015,LA 42 (Highland Rd) East Baton Rouge Parish
8/18/2015,"Road Closure,  East Carroll Parish, LA 580 from Jones Bayou to US 65"
8/18/2015,"I-12/US 190 EMERGENCY Ramp & Lane Closure, St. Tammany Parish"
8/18/2015,I-10/I-12/I-59 (French Branch Bridge - West Pearl River Bridge) St. Tammany Parish
8/18/2015,"I-10, Orleans Parish, Project# H.011712"
8/17/2015,I-10 Eastbound Right Lane Closure at Milepost 2 - Calcasieu Parish
8/17/2015,"US 171 (Mansfield Rd.) Southbound Bridge over Missouri Pacific RR, Shreveport, Caddo Parish."
8/17/2015,"Single Lane Closure I-220 Eastbound between the I-20/I-220 Interchange with LA 3132 and LA 173, Caddo Parish"
8/17/2015,BUS 61 / 190 (Chippewa) East Baton Rouge Parish
8/17/2015,US 61/ 190 (Scenic Hwy) East Baton Rouge Parish
8/17/2015,LA 67 (Plank Rd) East Baton Rouge Parish
8/17/2015,"US 190, East and West Baton Rouge Parishes, S.P. H.011228"
8/17/2015,"LA 411, Pointe Coupee Parish, S.P. H.010435"
8/17/2015,"LA 413, Pointe Coupee and West Baton Rouge Parishes, S.P. H.010435"
8/17/2015,"I-10 East Bound, Iberville Parish, S.P. H.010318.6"
8/17/2015,"I-10 East and West Bound, Iberville Parish, S.P. H.010318"
8/17/2015,Terrebonne Parish- La 661- Houma Navigation Canal Bridge
8/15/2015,US 90B (Jefferson Parish)
8/14/2015,LA 379 between Old Spanish trail and LA 378 reopened in both directions– Calcasieu Parish
8/14/2015,UPDATE:  LA 37 (Greenwell Springs Rd) East Baton Rouge Parish
8/14/2015,"I-10 West Bound, West Baton Rouge Parish, S.P. H.011955"
8/14/2015,"LA 588, .2 MILES EAST OF LA 585"
8/14/2015,"I-10 West Bound, West Baton Rouge, S.P. H.011955"
8/14/2015,"I-10, Orleans Parish, Project# H.011712"
8/14/2015,I-10/I-12/I-59 (French Branch Bridge - West Pearl River Bridge) St. Tammany Parish
8/14/2015,CANCELLATION:  I-10/I-12/I-59 (French Branch Bridge - West Pearl River Bridge) St. Tammany Parish
8/14/2015,"H.000343.6, US 190 Old Mississippi River Bridge, East and West Baton Rouge Parish"
8/14/2015,"I-10 Eastbound., St. John & St. Charles Parishes, S.P. H.009326:"
8/14/2015,"H.002290.6, LA 64 Widening, LA 19 - Mchugh Rd, East Baton Rouge Parish"
8/14/2015,"H.011757.6, I-10 Service Road, (Constitution/ Bunker Hill): Curve, East Baton Rouge Parish"
8/14/2015,"I-610 Eastbound & Westbound, Orleans Parish, S.P. H.009326"
8/14/2015,"H.000343.6, US 190 Old Mississippi River Bridge, East and West Baton Rouge Parish (CANCELLATION)"
8/13/2015,**CORRECTION** LA 1046: LA 1047-LA 1045 - ST. HELENA PARISH
8/13/2015,Chef Menteur Bridge - Orleans Parish
8/13/2015,"LA 433 Bridge Closure, St. Tammany Parish"
8/13/2015,"US 90Z, Jefferson Parish/Orleans Parish, S.P.: H.011172"
8/13/2015,"I-12, Livingston Parish, Lane Closure, S.P. H.009836"
8/13/2015,"UPDATE:  US 167, Rapides Parish, Left Turn Lane SB from LA 28, SP No. H.010280, Control Section 023-01"
8/13/2015,23rd Street Bridge over Canal No. 17 - Jefferson Parish- H.009187.6
8/12/2015,"Road is now open. LA 4, Bridge over Grand Bayou in Bienville Parish."
8/12/2015,"LA 1 Port Allen, West Baton Rouge Parish"
8/12/2015,"I-20, Ouachita Parish"
8/11/2015,"**UPDATE** LA 156, Winn Parish, Cross Drain Replacement, Milepost 4.3, Control Section 92-03"
8/11/2015,Lafourche Parish- La 1- West Larose Vertical Lift Bridge
8/11/2015,I-10 NIGHTTIME LANE CLOSURES_CALCASIEU PARISH
8/11/2015,St. Landry Parish – Interstate 49 – alternating lane closures
8/11/2015,Lafayette Parish - La. 3073 (Ambassador Caffery Parkway) - lane open
8/11/2015,"LA 506 West, Caldwell Parish"
8/11/2015,I-210 NIGHTTIME LANE CLOSURES-CALCASIEU PARISH
8/11/2015,"LA 4 East, Franklin Parish, UPDATE"
8/11/2015,"CORRECTION: LA 18, Jefferson Parish, H.010882"
8/11/2015,"US 171 (Mansfield Rd.) Bridge over Missouri Pacific RR, Shreveport, Caddo Parish."
8/11/2015,"LA 511 (Jimmie Davis Hwy) Bridge over Red River, Bossier and Caddo Parish."
8/11/2015,"US 80 (Texas Street) Bridge over Red River, Bossier and Caddo Parish."
8/11/2015,"US 84 Bridge over Bayou Pierre, Red River Parish."
8/11/2015,BUS US 61 / 190 (Chippewa) East Baton Rouge Parish
8/11/2015,US 61/190 (Scenic Hwy) East Baton Rouge Parish
8/11/2015,LA 67 (Plank Rd) East Baton Rouge Parish
8/11/2015,"US90B, Jefferson Parish, H.009933"
8/11/2015,"US90B, Jefferson Parish, H.009933"
8/10/2015,"***UPDATE***  EMERGENCY CLOSURE:  LA 127 WInn Parish, Base Failure Repairs"
8/10/2015,"LA 517, Bridge over Creek in Bienville Parish."
8/10/2015,LA 14 SOUTHBOUND RIGHT LANE CLOSURE FROM US 90 (BELDEN) TO PRIEN LAKE ROAD- CALCASIEU PARISH
8/10/2015,"The Judge Seeber (Claiborne Avenue) Bridge, Orleans Parish"
8/10/2015,H.002361 - LA 3064 (Essen Lane) – East Baton Rouge
8/10/2015," I-10 Westbound., Jefferson & St. Charles Parishes, S.P. H.009326"
8/10/2015,"LA 76 Bayou Grosse Tete, Iberville Parish"
8/10/2015,Southbound LA 1 @ Bayou Plaquemine Bridge (Plaquemine)  Iberville Parish
8/10/2015,"I-12 Westbound Lane Closure, Milepost 37.6 (Happywood Rd Overpass), Tangipahoa Parish"
8/10/2015,LA 67 (N. 22nd St) East Baton Rouge Parish
8/10/2015,"LA 413, Pointe Coupee and West Baton Rouge Parishes, S.P. H.010435"
8/10/2015,LA 67 (N. 22nd St.) East Baton Rouge Parish
8/10/2015,"US 190,East Baton Rouge and West Baton Rouge Parishes, S.P. H.011228"
8/10/2015,"LA 411, Pointe Coupee Parish, S.P. H.010435"
8/10/2015,"I-10 East and West Bound, Iberville Parish, S.P. H.010318"
8/10/2015,"I-10 from Jefferson/Orleans Parish Line to US 90B Interchange, Orleans Parish, SP H.009579"
8/10/2015,"I-10 East Bound, Iberville Parish, H.010318"
8/7/2015,"LA 881, Lane Closure: LA 134 to LA 581"
8/7/2015,"CANCELLED: La. 511/W. 70th St., La. 526 railroad crossing replacement closures, Caddo Parish"
8/7/2015,"REVISED: US 90 & I-10, Orleans Parish, SP H.011150"
8/7/2015,LA 3063 (WEST ST.) IN VINTON; LANE CLOSURES BETWEEN SHORT STREET AND I-10 S. SERVICE ROAD – CALCASIEU PARISH
8/7/2015," I-10 Eastbound & Westbound, Jefferson & St. Charles Parishes, S.P. H.009326"
8/7/2015,Temporary closure of the Weeks Island Bridge (Patout Bridge) on La. 83 in Iberia Parish
8/7/2015,"23rd St. Bridge over Canal No. 17 at Crestview Intersection, Jefferson Parish, SPN H.009187"
8/7/2015,LA 73 (Jefferson Hwy) East Baton Rouge Parish
8/7/2015,"I-310 Northbound & Southbound at I-10, St. Charles Parish, S.P. H.009326:"
8/7/2015,"Lane Closure LA 1 at the intersection of I-49 left inside lane Northbound LA 1, Caddo Parish"
8/7/2015,"I-610 Eastbound & Westbound, Orleans Parish, S.P. H.009326:"
8/7/2015,"I-10 Eastbound., St. John & St. Charles Parishes, S.P. H.009326:"
8/6/2015,LA 468; Vernon Parish; Milepost 0.22; Control Section 029-03
8/6/2015,Iberia Parish - La. 86 - road closure
8/6/2015,St. Landry Parish - Interstate 49 - lane closure
8/6/2015,I-49/I-20 bridge inspections to reduce travel lanes in Caddo Parish
8/6/2015,LA 1138-2 (PRIEN LAKE ROAD) CLOSURES BETWEEN NELSON ROAD AND LAKE STREET –CALCASIEU PARISH
8/6/2015,"Revised: Judge Seeber Bridge, LA 39, Orleans Parish"
8/6/2015,"H.002290.6, LA 64 Widening, LA 19 - Mchugh Rd, East Baton Rouge Parish"
8/6/2015,"H.011757.6, I-10 Service Road, (Constitution/ Bunker Hill): Curve, East Baton Rouge Parish"
8/6/2015,St. Martin Parish - La. 96 - Road open
8/6/2015,US 61/ 190 (River Road) East Baton Rouge Parish
8/6/2015,US 61/ 190 (River Road) East Baton Rouge Parish
8/6/2015,I-110 East Baton Rouge Parish
8/6/2015,"I-12, Livingston Parish, Lane Closure, S.P. H.003424 (REVISED)"
8/6/2015,"LA 70 Sunshine Bridge Lane Shift, St. James Parish"
8/6/2015,I-10/I-12/I-59 (French Branch Bridge - West Pearl River Bridge) St. Tammany Parish
8/6/2015,"ASSUMPTION PARISH, LA 1010 BRIDGE"
8/6/2015,"ASSUMPTION PARISH, LA 1247 BRIDGE"
8/6/2015,"LA 506 West, Caldwell Parish"
8/6/2015,"ASSUMPTION PARISH, LA 1008 BRIDGE"
8/6/2015,BUS US 61 / 190 (Chippewa) East Baton Rouge Parish
8/6/2015,LA 440: S. JCT. LA 1054–LA 1057 – TANGIPAHOA PARISH- SPN H.011400 (UPDATE)
8/5/2015,H.011668 - LA 3064 (ESSEN LANE) - EAST BATON ROUGE PARISH
8/5/2015,I-10 WESTBOUND AT MP 36 (CAMERON/CREOLE EXIT) LEFT LANE CLOSURE - CALCASIEU PARISH
8/5/2015,"I-12, Livingston Parish, Lane Closure, S.P. H.009836"
8/5/2015,"I-12, Livingston Parish, Lane Closure, S.P. H.009836"
8/5/2015,"Belle Chasse Tunnel on LA 23, Plaquemines Parish"
8/5/2015,US 61 (Airline Hwy) East Baton Rouge Parish
8/5/2015,Road Closure on La. 77 in Grosse Tete in Iberville Parish
8/5/2015,"Now Opened. LA 793, Bridge over Slough in Bienville Parish."
8/5/2015,"LA 4, Franklin Prish"
8/5/2015,"US90B, Jefferson Parish, H.009933"
8/5/2015,I-10 WESTBOUND - BLIND RIVER  (ST. JAMES PARISH)
8/5/2015,"I-10 from Ramah to Whiskey Bay, Iberville Parish"
8/4/2015,Southbound LA 15 @ Old River Locks in Pointe Coupee Parish
8/4/2015,"LA 73 at Bayou Manchac, East Baton Rouge Parish"
8/4/2015,LA 67 (Plank Rd) East Baton Rouge Parish
8/4/2015,LA 440: S. JCT. LA 1061 – LA 1057–TANGIPAHOA PARISH-SPN H.011400 (UPDATED)
8/4/2015,"I-10 Eastbound & Westbound, Moving Operation from Milepost 197 to 212, St. John Parish"
8/4/2015,LA 440: S. JCT. LA 1054 – LA 1057–TANGIPAHOA PARISH- SPN #H.011400 (UPDATE)
8/4/2015,"I-12, Livingston Parish, Lane Closure, S.P. H.009836"
8/4/2015,"H.006831, I-10/I-12 Westbound/Eastbound, Lane Closures, West & East Baton Rouge & Livingston Parishes"
8/4/2015,"LA 865, Franklin Parish, One Lane"
8/4/2015,"Belle Chasse Tunnel on LA 23, Plaquemines Parish"
8/4/2015,"LA 538, Bridge over Caddo Lake, in Caddo Parish, for routine bridge inspection."
8/4/2015,Lane Closure I-20 Westbound inside (left) lane to I-49 Southbound in Caddo Parish
8/3/2015,"I-49 on ramp bridge over KCS Railroad from LA 3132 Westbound, Shreveport, Caddo Parish."
8/3/2015,"LA 412, East Feliciana Parish"
8/3/2015,I-10/I-12/I-59 (French Branch Bridge - West Pearl River Bridge) St. Tammany Parish
8/3/2015,"I-12, Livingston Parish, Lane Closure, S.P. H.003424"
8/3/2015,I-12 (Northshore/Airport Road - US 11) St. Tammany Parish
8/3/2015,"LA 44 Road Closure, St. James and Ascension Parishes"
8/3/2015,I-10 Westbound off-ramp to Canal Street - Orleans Parish
8/3/2015,H.002361 - LA 3064 (Essen Lane) – East Baton Rouge
8/3/2015,LA 67 (22nd St) East Baton Rouge Parish
8/3/2015,"I-10 West Bound, Iberville Parish, S.P. H.010318"
8/3/2015,"US 190, East Baton Rouge and West Baton Rouge Parishes, S.P. H.011228"
8/3/2015,"LA 411, Pointe Coupee Parish, S.P. H.010435"
8/3/2015,"LA 413, Pointe Coupee and West Baton Rouge Parishes, S.P. H.010435"
8/3/2015,"I-10 East Bound, Iberville Parish, S.P. H.010318"
8/3/2015,I-10 EASTBOUND - BLIND RIVER (ST. JAMES PARISH)
7/31/2015,"I-12, Livingston Parish, Lane Closure, S.P. H.009836"
7/31/2015,"H.002290.6, LA 64 Widening, LA 19 - Mchugh Rd, East Baton Rouge Parish"
7/31/2015,"I-610 Eastbound., Orleans Parish, S.P. H.009326:"
7/31/2015,"H.000343.6, US 190 Old Mississippi River Bridge, East and West Baton Rouge Parish"
7/31/2015,"I-10 Eastbound., St. John & St. Charles Parishes, S.P. H.009326:"
