Index,User,Text,Date,Favorites,Retweets,Mentions,HashTags,streets,highways,exits,markers,road_closed,predictions,query,query_string,lat,lng,query_score,field_score
218,TotalTrafficHOU,All lanes closed in #Orange on I-10 EB between FM-1442/Exit 869 and FM-1136/Exit 870 #traffic http://bit.ly/17hsIjn,2020-08-27 10:25:43+00:00,0,1,,#Orange #traffic,[],['i-10'],"['exit 869', 'exit 870']",[],,1.0,"'i-10','exit 869', 'exit 870'",i-10%2C+exit+869%2C++exit+870,0.0,0.0,0.0,0.0
313,TempleTXPolice,ALERT: Officers are working the scene of a fatal accident at State Highway 95 and Southeast HK Dodgen Loop. Drivers should avoid the area. Full release: https://bit.ly/3jIXI5R,2020-08-31 21:07:17+00:00,1,1,,,[],['highway 95'],[],[],,0.0,'highway 95',highway+95,30.50796,-92.31939,0.99,"{'state': 0.89, 'streets': [1.0]}"
260,Pantherchap2,@MikeTaylorShow 1a .. Bronco Highway,2020-08-31 23:15:16+00:00,0,1,@MikeTaylorShow,,['bronco highway'],[],[],[],0.0,0.0,'bronco highway',bronco+highway,30.4014,-90.11139,0.71,"{'state': 0.89, 'streets': [0.78]}"
1028,Lara_Edgar13,If y’all need water make sure to come to H‑E‑B on Hwy 6 and Keith Harrow we got more than enough. Limit 4 per customer though,2020-08-25 19:09:34+00:00,11,27,,,[],['hwy 6'],[],[],,0.0,'hwy 6',hwy+6,30.44335,-91.18664,0.67,{'state': 0.89}
385,TotalTrafficAUS,"Accident cleared in #Williamson on I 35 SB at US-79/Sam Bass Rd, stop and go traffic back to FM 3406/Old Settlers Blvd #ATXtraffic http://bit.ly/10BGKax",2020-08-30 21:15:43+00:00,0,1,,#Williamson #ATXtraffic,"['bass rd', 'settlers blvd']",['us-79'],[],[],,1.0,"'bass rd', 'settlers blvd','us-79'",bass+rd%2C++settlers+blvd%2C+us-79,30.17156,-92.03472,0.73,"{'country': 1.0, 'state': 0.89, 'streets': [0.59], 'houseNumber': 1.0}"
124,BR_Traffic,I-10 West remains closed at LA 975 (Whiskey Bay) due to overturned tractor trailer. Traffic is being diverted at LA 415 (Lobdell). Congestion has reached the Mississippi River Bridge. Motorists are advised to take an alternate route.,2020-09-01 11:44:41+00:00,2,0,,,[],['i-10'],[],[],,1.0,'i-10',i-10,30.035,-89.98148,0.99,"{'state': 0.89, 'streets': [1.0]}"
610,TotalTrafficAUS,"Accident. two left lanes blocked in #Travis on I-35 NB at Oltorf St/Exit 232, stop and go traffic back to Woodward St #ATXtraffic http://bit.ly/10BGKax",2020-08-27 20:15:43+00:00,0,0,,#Travis #ATXtraffic,"['oltorf st', 'woodward st']",['i-35'],['exit 232'],[],,1.0,"'oltorf st', 'woodward st','i-35','exit 232'",oltorf+st%2C++woodward+st%2C+i-35%2C+exit+232,0.0,0.0,0.0,0.0
196,iembot_lch,"At 1:05 AM CDT, 1 SW Sulphur [Calcasieu Co, LA] BROADCAST MEDIA reports HURRICANE. PHOTO VIA BROADCAST MEDIA OF STRUCTURAL DAMAGE TO CHEVRON STATION ON RUTH ST. TIME ESTIMATED. https://mesonet.agron.iastate.edu/lsr/#LCH/202008270605/202008270605",2020-08-27 19:58:55+00:00,0,0,,,['ruth st'],[],[],[],0.0,0.0,'ruth st',ruth+st,30.22039,-93.37622,0.99,"{'state': 0.89, 'streets': [1.0]}"
245,MeaHtx,Hurricanes needa chill tf out I can go into labor at any time &amp; I need clear fuckin road ways !!!!,2020-08-25 03:43:04+00:00,0,4,,,['fuckin road'],[],[],[],0.0,0.0,'fuckin road',fuckin+road,30.44335,-91.18664,0.44,{'state': 0.89}
727,TotalTrafficHOU,"Disabled vehicle moved to right shoulder in #NorthSide on I-45 SB at Cavalcade, stop and go traffic back to The 610 N Lp #traffic http://bit.ly/17hsIjn",2020-08-26 12:40:43+00:00,0,0,,#NorthSide #traffic,[],['i-45'],[],[],,1.0,'i-45',i-45,30.44335,-91.18664,0.73,{'state': 0.89}
426,TotalTrafficHOU,Accident. two right lanes blocked in #Conroe on I-45 N Fwy Inbound before FM 1488 #traffic http://bit.ly/17hsIjn,2020-08-29 19:10:43+00:00,0,0,,#Conroe #traffic,[],['i-45'],[],[],,1.0,'i-45',i-45,30.44335,-91.18664,0.73,{'state': 0.89}
1031,TotalTrafficAUS,Debris cleared from roadway in #Travis on TX-71 WB at US 183/Bastrop Hwy #ATXtraffic http://bit.ly/10BGKax,2020-08-24 19:45:44+00:00,0,0,,#Travis #ATXtraffic,['bastrop hwy'],['us 183'],[],[],,0.0,"'bastrop hwy','us 183'",bastrop+hwy%2C+us+183,32.57221,-92.07197,0.87,"{'country': 1.0, 'state': 0.89, 'streets': [0.9], 'houseNumber': 1.0}"
723,onevisionary,"I’m in the @La_DOTD traffic management center, I’m seeing no back or congestion on I-10 across Louisiana. – at State Government Transportation &amp; Development Department",2020-08-26 14:51:47+00:00,32,117,@La_DOTD,,[],['i-10'],[],[],,1.0,'i-10',i-10,30.035,-89.98148,0.99,"{'state': 0.89, 'streets': [1.0]}"
837,TotalTrafficHOU,Accident. two right lanes blocked in #SouthEastSide on I-45 Gulf Fwy Inbound after Monroe #traffic http://bit.ly/17hsIjn,2020-08-24 18:25:43+00:00,0,0,,#SouthEastSide #traffic,[],['i-45'],[],[],,1.0,'i-45',i-45,30.44335,-91.18664,0.73,{'state': 0.89}
172,serena_bonnette,Natchitoches people!!! This is a donation drive going on in town for those effected by Hurricane Laura! Anything helps guys!,2020-08-31 06:25:41+00:00,2,8,,,['donation drive'],[],[],[],0.0,0.0,'donation drive',donation+drive,32.02032,-93.87106,0.57,"{'state': 0.89, 'district': 0.95}"
509,TotalTrafficHOU,"Accident cleared in #WestSide on Hwy 99 / The Grand Pkwy SB before Cinco Ranch Blvd, stop and go traffic back to I-10 #traffic http://bit.ly/17hsIjn",2020-08-28 21:45:43+00:00,0,0,,#WestSide #traffic,"['grand pkwy', 'ranch blvd']",['hwy 99'],[],[],,1.0,"'grand pkwy', 'ranch blvd','hwy 99'",grand+pkwy%2C++ranch+blvd%2C+hwy+99,30.78841,-92.94852,0.39,"{'state': 0.89, 'city': 0.8}"
449,TotalTrafficAUS,"Disabled vehicle, shoulder blocked in #Hays on I-35 NB before Silver Peak Dr/Exit 208 #ATXtraffic http://bit.ly/10BGKax",2020-08-29 13:00:43+00:00,0,0,,#Hays #ATXtraffic,[],['i-35'],['exit 208'],[],,0.0,"'i-35','exit 208'",i-35%2C+exit+208,30.49431,-90.09449,0.72,"{'state': 0.89, 'streets': [0.56], 'houseNumber': 1.0}"
399,TotalTrafficHOU,Stalled vehicle affects the exit ramp. in #NorthSide on I-45 N Outbound at W Rd. #traffic http://bit.ly/17hsIjn,2020-08-30 16:25:45+00:00,0,0,,#NorthSide #traffic,['w rd'],['i-45'],[],[],,1.0,"'w rd','i-45'",w+rd%2C+i-45,30.44335,-91.18664,0.57,{'state': 0.89}
882,Mr_iBPU,People that can’t turn into the 1st lane shouldn’t have a driver’s license,2020-08-31 18:50:55+00:00,0,0,,,['1st lane'],[],[],[],0.0,0.0,'1st lane',1st+lane,32.52127,-91.7582,0.99,"{'state': 0.89, 'streets': [0.34], 'houseNumber': 0.99}"
770,TotalTrafficHOU,"Disabled vehicle, center lane blocked in #Downtown on I-45 Gulf Fwy Inbound at Dallas St #traffic http://bit.ly/17hsIjn",2020-08-25 18:15:43+00:00,0,0,,#Downtown #traffic,"['center lane', 'dallas st']",['i-45'],[],[],,1.0,"'center lane', 'dallas st','i-45'",center+lane%2C++dallas+st%2C+i-45,30.41192,-91.18764,0.69,"{'state': 0.89, 'streets': [0.59], 'houseNumber': 1.0}"
938,SophiaGermer,"#Laura Lane didn’t flood today on Grand Isle, La. @NOLAnews",2020-08-27 00:00:20+00:00,1,12,@NOLAnews,#Laura,['laura lane'],[],[],[],,0.0,'laura lane',laura+lane,29.20741,-90.03394,0.99,"{'state': 0.89, 'streets': [1.0]}"
336,TotalTrafficBTR,Accident in #Lafayette on I 10 WB between LA 3184/Ambassador Caffery Pkwy/Exit 100 and LA-93/Cankton/Scott/Exit 97 #traffic http://bit.ly/12oyfoo,2020-08-31 18:45:43+00:00,0,0,,#Lafayette #traffic,['caffery pkwy'],[],"['exit 100', 'exit 97']",[],,1.0,"'caffery pkwy','exit 100', 'exit 97'",caffery+pkwy%2C+exit+100%2C++exit+97,30.24409,-92.06644,0.69,"{'state': 0.89, 'streets': [0.52], 'houseNumber': 1.0}"
1007,iembot_shv,"At 9:03 AM CDT, 1 NW Natchitoches [Natchitoches Co, LA] LAW ENFORCEMENT reports TROPICAL STORM. UTILITY POLES SNAPPED AND BROKEN, POWER LINES DOWN ON BUSINESS HWY 1 IN NATCHITOCHES. https://mesonet.agron.iastate.edu/lsr/#SHV/202008271403/202008271403",2020-08-27 16:11:25+00:00,0,0,,,[],['hwy 1'],[],[],,0.0,'hwy 1',hwy+1,30.44335,-91.18664,0.67,{'state': 0.89}
59,6NewsCTX,TRAFFIC ALERT: The outside lane of northbound I-35 in Waco is closed from 17th/18th Streets to 4th/5th Streets due to flooding. Be careful out there. https://www.kcentv.com/traffic,2020-09-02 14:23:55+00:00,0,0,,,['outside lane'],['i-35'],[],[],,0.0,"'outside lane','i-35'",outside+lane%2C+i-35,29.83281,-92.38387,0.82,"{'state': 0.89, 'streets': [0.67]}"
821,TotalTrafficHOU,"Accident, left lane blocked in #SwSide on US-69 SW Fwy Outbound before Kirkwood, stop and go traffic back to Bissonnet #traffic http://bit.ly/17hsIjn",2020-08-24 21:05:43+00:00,0,0,,#SwSide #traffic,[],['us-69'],[],[],,1.0,'us-69',us-69,32.56271,-92.91076,0.99,"{'country': 1.0, 'state': 0.89, 'streets': [1.0]}"
438,TotalTrafficAUS,"Disabled vehicle, shoulder blocked in #Williamson on I 35 NB at Westinghouse Rd/Exit 257 #ATXtraffic http://bit.ly/10BGKax",2020-08-29 16:00:43+00:00,0,0,,#Williamson #ATXtraffic,['westinghouse rd'],[],['exit 257'],[],,1.0,"'westinghouse rd','exit 257'",westinghouse+rd%2C+exit+257,32.96529,-93.77383,0.65,"{'state': 0.89, 'streets': [0.62], 'houseNumber': 1.0}"
270,ih610n_traffic,IH-610 NORTH LOOP Eastbound At YALE ST - Accident - Status: Cleared at 5:34 PM,2020-08-31 22:36:16+00:00,0,0,,,['yale st'],[],[],[],,0.0,'yale st',yale+st,30.00674,-90.19288,0.99,"{'state': 0.89, 'streets': [1.0]}"
201,TotalTrafficHOU,Closed to remove a down electrical line. in #Jefferson on I-10 EB between US-90/Exit 855 and FM-105/Exit 861A #traffic http://bit.ly/17hsIjn,2020-08-27 17:50:43+00:00,0,0,,#Jefferson #traffic,[],"['i-10', 'us-90']",['exit 855'],[],,1.0,"'i-10', 'us-90','exit 855'",i-10%2C++us-90%2C+exit+855,30.00812,-90.01428,0.91,"{'country': 1.0, 'state': 0.89, 'streets': [1.0], 'placeName': 0.54}"
899,PoeDaughter7,Kerbey Lane Cafe is open for dining inside! The menus are all online to keep germs away. @Kerbey Lane Cafe https://www.instagram.com/p/CEfhpYpHNV5/?igshid=18r26khh5nvj5,2020-08-30 00:01:33+00:00,0,0,,,['kerbey lane'],[],[],[],,0.0,'kerbey lane',kerbey+lane,30.1041,-91.00091,0.67,"{'state': 0.89, 'streets': [0.9]}"
647,TotalTrafficHOU,Stalled vehicle affects the connecting ramp to i-45 gulf. in #SouthSide on SH-288 NB at I-45/Gulf Fwy #traffic http://bit.ly/17hsIjn,2020-08-27 11:50:43+00:00,0,0,,#SouthSide #traffic,[],"['i-45', 'i-45']",[],[],,1.0,"'i-45', 'i-45'",i-45%2C++i-45,29.98625,-90.16152,0.71,"{'state': 0.89, 'streets': [0.9]}"
967,5400_Tootie,"I do my own thang, in my own lane",2020-08-25 01:15:28+00:00,2,0,,,['own lane'],[],[],[],,0.0,'own lane',own+lane,30.31678,-92.10824,0.87,"{'state': 0.89, 'streets': [0.71]}"
740,TotalTrafficHOU,"Disabled vehicle cleared in #WestSide on I-10 Katy Fwy Outbound approaching Hwy 6, stop and go traffic back to Dairy Ashford #traffic http://bit.ly/17hsIjn",2020-08-26 01:15:43+00:00,0,0,,#WestSide #traffic,[],"['i-10', 'hwy 6']",[],[],,1.0,"'i-10', 'hwy 6'",i-10%2C++hwy+6,30.035,-89.98148,0.73,"{'state': 0.89, 'streets': [1.0]}"
191,TotalTrafficHOU,"Closed due to accident involving vehicle fire. in #NorthSide on BELTWAY 8-NORTH EB between Aldine Westfeild and John F Kennedy Blvd, stopped traffic back to The Hardy Toll Rd #traffic http://bit.ly/17hsIjn",2020-08-28 10:05:43+00:00,0,0,,#NorthSide #traffic,"['kennedy blvd', 'toll rd']",[],[],[],,1.0,"'kennedy blvd', 'toll rd'",kennedy+blvd%2C++toll+rd,30.44335,-91.18664,0.32,{'state': 0.89}
540,TotalTrafficHOU,Stop and go traffic in #Channelview on I-10 Outbound between Dell Dale and Crosby Lynchburg (Spur 330) #traffic http://bit.ly/17hsIjn,2020-08-28 17:10:43+00:00,0,0,,#Channelview #traffic,[],['i-10'],[],[],,0.0,'i-10',i-10,30.035,-89.98148,0.99,"{'state': 0.89, 'streets': [1.0]}"
193,iembot_lch,"At 8:14 AM CDT, Port Neches [Jefferson Co, TX] PUBLIC reports HURRICANE. CARPORT COLLAPSED ON MERRIMAN ST IN PORT NECHES. ALSO LARGE TREES SNAPPED. https://mesonet.agron.iastate.edu/lsr/#LCH/202008271314/202008271314",2020-08-28 02:03:52+00:00,0,0,,,['merriman st'],[],[],[],,0.0,'merriman st',merriman+st,30.40456,-90.99937,0.83,"{'state': 0.89, 'streets': [0.77]}"
523,TotalTrafficHOU,"Accident, two lanes blocked in #Baytown on Hwy 146 NB at W Main St #traffic http://bit.ly/17hsIjn",2020-08-28 20:40:43+00:00,0,0,,#Baytown #traffic,['main st'],['hwy 146'],[],[],,1.0,"'main st','hwy 146'",main+st%2C+hwy+146,30.12435,-91.82884,0.75,"{'state': 0.89, 'streets': [0.9], 'houseNumber': 1.0}"
583,TotalTrafficHOU,Accident cleared in #NorthSide on N Sam Houston Pkwy WB at Veterans Memorial Toll Plz #traffic http://bit.ly/17hsIjn,2020-08-27 22:55:43+00:00,0,0,,#NorthSide #traffic,['houston pkwy'],[],[],[],,1.0,'houston pkwy',houston+pkwy,29.57303,-90.74235,0.79,"{'state': 0.89, 'streets': [0.9]}"
444,TotalTrafficAUS,"Disabled vehicle, right lane blocked in #Travis on I-35 Frontage SB at US-290/TX-71 #ATXtraffic http://bit.ly/10BGKax",2020-08-29 14:10:43+00:00,0,0,,#Travis #ATXtraffic,['right lane'],"['i-35', 'us-290']",[],[],,1.0,"'right lane','i-35', 'us-290'",right+lane%2C+i-35%2C++us-290,30.81146,-90.73858,0.76,"{'country': 1.0, 'state': 0.89, 'streets': [0.47], 'houseNumber': 0.08}"
116,BTRtraffic,RT BR_Traffic I-10 West remains closed at LA 415 (Lobdell) due to an incident at Whiskey Bay. Motorist are being diverted onto LA 415 North to US 190 West. Congestion remains the I-10/I-110. Use caution.,2020-09-01 12:49:05+00:00,0,0,,,[],"['i-10', 'us 190', 'i-10', 'i-110']",[],[],,1.0,"'i-10', 'us 190', 'i-10', 'i-110'",i-10%2C++us+190%2C++i-10%2C++i-110,30.44335,-91.18664,0.43,"{'country': 1.0, 'state': 0.89}"
180,TotalTrafficBTR,Closed because of accident. in #EastBatonRouge on I-110 SB between Plank Rd/N 22nd St/ Memorial Stadium/Exit 2B and Scenic Hwy/Exit 2A #traffic http://bit.ly/12oyfoo,2020-08-28 21:50:43+00:00,0,0,,#EastBatonRouge #traffic,"['plank rd', 'scenic hwy']",['i-110'],[],[],,1.0,"'plank rd', 'scenic hwy','i-110'",plank+rd%2C++scenic+hwy%2C+i-110,30.45801,-91.16863,0.65,"{'state': 0.89, 'streets': [1.0], 'placeName': 0.35}"
894,CarolynChadwicx,"@Entergy @EntergyLA please let me know who these belong to (you guys or @CITYofRUSTON) so y'all can give us accurate reports for Mount Pisgah Lane, Ruston, LA Twice we've had premature reports that our power is restored with no change in equipment nor servicemener seen on site.",2020-08-30 19:57:42+00:00,0,1,@Entergy @EntergyLA @CITYofRUSTON,,['pisgah lane'],[],[],[],,0.0,'pisgah lane',pisgah+lane,32.49558,-92.60467,0.99,"{'state': 0.89, 'streets': [0.67]}"
131,BR_Traffic,I-10 West remains closed at LA 975 (Whiskey Bay) due to overturned tractor trailer. Traffic is being diverted at LA 415 (Lobdell). Congestion has reached LA 1 (Port Allen). Motorists are advised to take an alternate route.,2020-09-01 10:43:16+00:00,4,2,,,[],['i-10'],[],[],,1.0,'i-10',i-10,30.035,-89.98148,0.99,"{'state': 0.89, 'streets': [1.0]}"
907,BHGREGaryGreene,Just listed by Brianna Bischoff in #Katy #TX. 22327 Joshua Kendell Lane! Please retweet! https://tour.corelistingmachine.com/home/LM4EHU,2020-08-28 22:37:19+00:00,0,0,,#Katy #TX,['kendell lane'],[],[],[],,0.0,'kendell lane',kendell+lane,30.51772,-90.53567,0.95,"{'state': 0.89, 'streets': [0.91]}"
913,AlyssaMatata,all those cars passing you in the right lane don’t make you feel embarrassed?,2020-08-28 16:57:43+00:00,1,2,,,['right lane'],[],[],[],,0.0,'right lane',right+lane,32.01282,-93.72278,0.99,"{'state': 0.89, 'streets': [0.9]}"
880,TitoStarr1,Hbd To The President Of Down Da Road Ent. @onewayg14 We love and thank you for everything you do . #birthday #hbd #family #cousin #summer #summertime #DownDaRoad #DownDaRoadEnt #DownDaRoadBoyz #follow… https://www.instagram.com/p/CEkSVvihpq_/?igshid=1hl4hsa18fyxh,2020-08-31 20:24:01+00:00,0,0,@Onewayg14,#birthday #hbd #family #cousin #summer #summertime #DownDaRoad #DownDaRoadEnt #DownDaRoadBoyz #follow,['da road'],[],[],[],,0.0,'da road',da+road,30.44335,-91.18664,0.57,{'state': 0.89}
990,Cameron00865002,"QBDT and Milton and crew y’all over on Kings Hwy know I fucks with and T Woodard you DJ quality as well BTW and Linear keep on trucking @Shreveport, Louisiana https://www.instagram.com/p/CEf_iRuJ2QE/?igshid=g4kpgj9vfb28",2020-08-30 04:22:44+00:00,0,0,,,['kings hwy'],[],[],[],,0.0,'kings hwy',kings+hwy,32.48136,-93.74354,0.99,"{'state': 0.89, 'streets': [1.0]}"
389,TotalTrafficAUS,"Accident, left lane blocked in #Williamson on I 35 SB at US-79/Sam Bass Rd, stop and go traffic back to FM 3406/Old Settlers Blvd #ATXtraffic http://bit.ly/10BGKax",2020-08-30 19:05:43+00:00,0,0,,#Williamson #ATXtraffic,"['bass rd', 'settlers blvd']",['us-79'],[],[],,1.0,"'bass rd', 'settlers blvd','us-79'",bass+rd%2C++settlers+blvd%2C+us-79,30.17156,-92.03472,0.73,"{'country': 1.0, 'state': 0.89, 'streets': [0.59], 'houseNumber': 1.0}"
828,TotalTrafficAUS,Disabled vehicle. right shoulder blocked in #KyleHaysCounty on I-35 NB at FM-150/Exit 213 #ATXtraffic http://bit.ly/10BGKax,2020-08-24 19:30:43+00:00,0,0,,#KyleHaysCounty #ATXtraffic,[],['i-35'],['exit 213'],[],,1.0,"'i-35','exit 213'",i-35%2C+exit+213,30.494,-90.09391,0.72,"{'state': 0.89, 'streets': [0.56], 'houseNumber': 1.0}"
497,TotalTrafficHOU,Accident cleared in #Baytown on Hwy 146 NB at W Main St #traffic http://bit.ly/17hsIjn,2020-08-28 22:45:44+00:00,0,0,,#Baytown #traffic,['main st'],['hwy 146'],[],[],,0.0,"'main st','hwy 146'",main+st%2C+hwy+146,30.12435,-91.82884,0.75,"{'state': 0.89, 'streets': [0.9], 'houseNumber': 1.0}"
85,TxDOTAustin,"THIS WEEK: Southbound I-35 US 290 East/RM 2222 exit (238) will be closed nightly through Thursday, Sept. 3 from 9 p.m. – 5 a.m. Plan ahead! #My35 #ATXtraffic",2020-09-01 18:05:07+00:00,0,0,,#My35 #ATXtraffic,[],['us 290'],[],[],,0.0,'us 290',us+290,30.44335,-91.18664,0.77,"{'country': 1.0, 'state': 0.89}"
356,TotalTrafficBTR,"Disabled vehicle, right lane blocked in #EastBatonRouge on I-110 SB at Laurel St/Exit 1H #traffic http://bit.ly/12oyfoo",2020-08-31 12:45:43+00:00,0,0,,#EastBatonRouge #traffic,"['right lane', 'laurel st']",['i-110'],[],[],,1.0,"'right lane', 'laurel st','i-110'",right+lane%2C++laurel+st%2C+i-110,32.52045,-92.13817,0.65,"{'state': 0.89, 'streets': [1.0], 'houseNumber': 1.0}"
63,I35WacoTravel,Carl's Corner | I-35 E southbound at FM 2959 (35E) | Various lanes closed today 7AM to 5PM https://www.i35wacodistrict.org/?id=13803#closures #My35,2020-09-02 13:00:41+00:00,0,0,,#My35,[],['i-35'],[],[],,1.0,'i-35',i-35,30.44335,-91.18664,0.73,{'state': 0.89}
750,TotalTrafficAUS,"Disabled vehicle. right shoulder blocked in #Williamson on I 35 NB at 620/Exit 252, slow traffic back to Hesters Crossing/Bus 35 #ATXtraffic http://bit.ly/10BGKax",2020-08-25 22:05:44+00:00,0,0,,#Williamson #ATXtraffic,[],[],['exit 252'],[],,1.0,'exit 252',exit+252,30.57065,-92.07454,0.99,"{'state': 0.89, 'streets': [0.3], 'houseNumber': 1.0}"
708,TotalTrafficHOU,Accident. right shoulder blocked in #NorthSide on I-610 N Lp WB before The N Fwy #traffic http://bit.ly/17hsIjn,2020-08-26 18:10:43+00:00,0,0,,#NorthSide #traffic,[],['i-610'],[],[],,1.0,'i-610',i-610,31.37345,-92.39054,0.99,"{'state': 0.89, 'streets': [0.9], 'houseNumber': 1.0}"
442,TotalTrafficAUS,"Disabled vehicle, shoulder blocked in #Travis on I 35 Inbound at US-290/Exit 238 #ATXtraffic http://bit.ly/10BGKax",2020-08-29 14:50:43+00:00,0,0,,#Travis #ATXtraffic,[],['us-290'],['exit 238'],[],,1.0,"'us-290','exit 238'",us-290%2C+exit+238,30.44335,-91.18664,0.5,"{'country': 1.0, 'state': 0.89}"
976,coachcarter1911,The future is so bright on Cane Lane. #EAT.,2020-08-24 13:17:36+00:00,1,13,,#EAT,['cane lane'],[],[],[],,0.0,'cane lane',cane+lane,32.44593,-91.76198,0.99,"{'state': 0.89, 'streets': [1.0]}"
188,TotalTrafficHOU,"Vehicle fire is out but highway is still closed due to accident. in #NorthSide on BELTWAY 8-NORTH EB between Aldine Westfeild and John F Kennedy Blvd, stopped traffic back to Imperial Vly Dr #traffic http://bit.ly/17hsIjn",2020-08-28 11:00:43+00:00,0,0,,#NorthSide #traffic,['kennedy blvd'],[],[],[],,1.0,'kennedy blvd',kennedy+blvd,30.34651,-91.8482,0.79,"{'state': 0.89, 'streets': [0.9]}"
859,TotalTrafficHOU,"Disabled vehicle, left lane blocked in #NorthSide on I-45 N Fwy Inbound at Tidwell Rd., stop and go traffic back to W Mt. Houston #traffic http://bit.ly/17hsIjn",2020-08-24 12:50:43+00:00,0,0,,#NorthSide #traffic,['tidwell rd'],['i-45'],[],[],,1.0,"'tidwell rd','i-45'",tidwell+rd%2C+i-45,31.83317,-92.38106,0.88,"{'state': 0.89, 'streets': [1.0], 'houseNumber': 0.44}"
16,CityofLongview,Crews were on site this morning at West Marshall Avenue and Ward Drive. Flooding from the morning rains caused the road to be closed and traffic to be diverted. #TurnAroundDontDrown,2020-09-03 13:22:14+00:00,2,2,,#TurnAroundDontDrown,"['marshall avenue', 'ward drive']",[],[],[],,0.0,"'marshall avenue', 'ward drive'",marshall+avenue%2C++ward+drive,30.956,-92.19204,0.71,"{'state': 0.89, 'streets': [0.93]}"
