Index,User,Text,Date,Favorites,Retweets,Mentions,HashTags,docs,streets,highways,exits,markers,road_closed
313,TempleTXPolice,ALERT: Officers are working the scene of a fatal accident at State Highway 95 and Southeast HK Dodgen Loop. Drivers should avoid the area. Full release: https://bit.ly/3jIXI5R,2020-08-31 21:07:17+00:00,1,1,,,alert: officers are working the scene of a fatal accident at state highway 95 and southeast hk dodgen loop. drivers should avoid the area. full release: https://bit.ly/3jixi5r,[],['highway 95'],[],[],
260,Pantherchap2,@MikeTaylorShow 1a .. Bronco Highway,2020-08-31 23:15:16+00:00,0,1,@MikeTaylorShow,,@miketaylorshow 1a .. bronco highway,['bronco highway'],[],[],[],0
1028,Lara_Edgar13,If y’all need water make sure to come to H‑E‑B on Hwy 6 and Keith Harrow we got more than enough. Limit 4 per customer though,2020-08-25 19:09:34+00:00,11,27,,,if y’all need water make sure to come to h‑e‑b on hwy 6 and keith harrow we got more than enough. limit 4 per customer though,[],['hwy 6'],[],[],
385,TotalTrafficAUS,"Accident cleared in #Williamson on I 35 SB at US-79/Sam Bass Rd, stop and go traffic back to FM 3406/Old Settlers Blvd #ATXtraffic http://bit.ly/10BGKax",2020-08-30 21:15:43+00:00,0,1,,#Williamson #ATXtraffic,"accident cleared in #williamson on i 35 sb at us-79/sam bass rd, stop and go traffic back to fm 3406/old settlers blvd #atxtraffic http://bit.ly/10bgkax","['bass rd', 'settlers blvd']",['us-79'],[],[],
124,BR_Traffic,I-10 West remains closed at LA 975 (Whiskey Bay) due to overturned tractor trailer. Traffic is being diverted at LA 415 (Lobdell). Congestion has reached the Mississippi River Bridge. Motorists are advised to take an alternate route.,2020-09-01 11:44:41+00:00,2,0,,,i-10 west remains closed at la 975 (whiskey bay) due to overturned tractor trailer. traffic is being diverted at la 415 (lobdell). congestion has reached the mississippi river bridge. motorists are advised to take an alternate route.,[],['i-10'],[],[],
610,TotalTrafficAUS,"Accident. two left lanes blocked in #Travis on I-35 NB at Oltorf St/Exit 232, stop and go traffic back to Woodward St #ATXtraffic http://bit.ly/10BGKax",2020-08-27 20:15:43+00:00,0,0,,#Travis #ATXtraffic,"accident. two left lanes blocked in #travis on i-35 nb at oltorf st/exit 232, stop and go traffic back to woodward st #atxtraffic http://bit.ly/10bgkax","['oltorf st', 'woodward st']",['i-35'],['exit 232'],[],
196,iembot_lch,"At 1:05 AM CDT, 1 SW Sulphur [Calcasieu Co, LA] BROADCAST MEDIA reports HURRICANE. PHOTO VIA BROADCAST MEDIA OF STRUCTURAL DAMAGE TO CHEVRON STATION ON RUTH ST. TIME ESTIMATED. https://mesonet.agron.iastate.edu/lsr/#LCH/202008270605/202008270605",2020-08-27 19:58:55+00:00,0,0,,,"at 1:05 am cdt, 1 sw sulphur [calcasieu co, la] broadcast media reports hurricane. photo via broadcast media of structural damage to chevron station on ruth st. time estimated. https://mesonet.agron.iastate.edu/lsr/#lch/202008270605/202008270605",['ruth st'],[],[],[],0
245,MeaHtx,Hurricanes needa chill tf out I can go into labor at any time &amp; I need clear fuckin road ways !!!!,2020-08-25 03:43:04+00:00,0,4,,,hurricanes needa chill tf out i can go into labor at any time &amp; i need clear fuckin road ways !!!!,['fuckin road'],[],[],[],0
727,TotalTrafficHOU,"Disabled vehicle moved to right shoulder in #NorthSide on I-45 SB at Cavalcade, stop and go traffic back to The 610 N Lp #traffic http://bit.ly/17hsIjn",2020-08-26 12:40:43+00:00,0,0,,#NorthSide #traffic,"disabled vehicle moved to right shoulder in #northside on i-45 sb at cavalcade, stop and go traffic back to the 610 n lp #traffic http://bit.ly/17hsijn",[],['i-45'],[],[],
426,TotalTrafficHOU,Accident. two right lanes blocked in #Conroe on I-45 N Fwy Inbound before FM 1488 #traffic http://bit.ly/17hsIjn,2020-08-29 19:10:43+00:00,0,0,,#Conroe #traffic,accident. two right lanes blocked in #conroe on i-45 n fwy inbound before fm 1488 #traffic http://bit.ly/17hsijn,[],['i-45'],[],[],
1031,TotalTrafficAUS,Debris cleared from roadway in #Travis on TX-71 WB at US 183/Bastrop Hwy #ATXtraffic http://bit.ly/10BGKax,2020-08-24 19:45:44+00:00,0,0,,#Travis #ATXtraffic,debris cleared from roadway in #travis on tx-71 wb at us 183/bastrop hwy #atxtraffic http://bit.ly/10bgkax,['bastrop hwy'],['us 183'],[],[],
723,onevisionary,"I’m in the @La_DOTD traffic management center, I’m seeing no back or congestion on I-10 across Louisiana. – at State Government Transportation &amp; Development Department",2020-08-26 14:51:47+00:00,32,117,@La_DOTD,,"i’m in the @la_dotd traffic management center, i’m seeing no back or congestion on i-10 across louisiana. – at state government transportation &amp; development department",[],['i-10'],[],[],
837,TotalTrafficHOU,Accident. two right lanes blocked in #SouthEastSide on I-45 Gulf Fwy Inbound after Monroe #traffic http://bit.ly/17hsIjn,2020-08-24 18:25:43+00:00,0,0,,#SouthEastSide #traffic,accident. two right lanes blocked in #southeastside on i-45 gulf fwy inbound after monroe #traffic http://bit.ly/17hsijn,[],['i-45'],[],[],
172,serena_bonnette,Natchitoches people!!! This is a donation drive going on in town for those effected by Hurricane Laura! Anything helps guys!,2020-08-31 06:25:41+00:00,2,8,,,natchitoches people!!! this is a donation drive going on in town for those effected by hurricane laura! anything helps guys!,['donation drive'],[],[],[],0
509,TotalTrafficHOU,"Accident cleared in #WestSide on Hwy 99 / The Grand Pkwy SB before Cinco Ranch Blvd, stop and go traffic back to I-10 #traffic http://bit.ly/17hsIjn",2020-08-28 21:45:43+00:00,0,0,,#WestSide #traffic,"accident cleared in #westside on hwy 99 / the grand pkwy sb before cinco ranch blvd, stop and go traffic back to i-10 #traffic http://bit.ly/17hsijn","['grand pkwy', 'ranch blvd']",['hwy 99'],[],[],
449,TotalTrafficAUS,"Disabled vehicle, shoulder blocked in #Hays on I-35 NB before Silver Peak Dr/Exit 208 #ATXtraffic http://bit.ly/10BGKax",2020-08-29 13:00:43+00:00,0,0,,#Hays #ATXtraffic,"disabled vehicle, shoulder blocked in #hays on i-35 nb before silver peak dr/exit 208 #atxtraffic http://bit.ly/10bgkax",[],['i-35'],['exit 208'],[],
399,TotalTrafficHOU,Stalled vehicle affects the exit ramp. in #NorthSide on I-45 N Outbound at W Rd. #traffic http://bit.ly/17hsIjn,2020-08-30 16:25:45+00:00,0,0,,#NorthSide #traffic,stalled vehicle affects the exit ramp. in #northside on i-45 n outbound at w rd. #traffic http://bit.ly/17hsijn,['w rd'],['i-45'],[],[],
882,Mr_iBPU,People that can’t turn into the 1st lane shouldn’t have a driver’s license,2020-08-31 18:50:55+00:00,0,0,,,people that can’t turn into the 1st lane shouldn’t have a driver’s license,['1st lane'],[],[],[],0
770,TotalTrafficHOU,"Disabled vehicle, center lane blocked in #Downtown on I-45 Gulf Fwy Inbound at Dallas St #traffic http://bit.ly/17hsIjn",2020-08-25 18:15:43+00:00,0,0,,#Downtown #traffic,"disabled vehicle, center lane blocked in #downtown on i-45 gulf fwy inbound at dallas st #traffic http://bit.ly/17hsijn","['center lane', 'dallas st']",['i-45'],[],[],
938,SophiaGermer,"#Laura Lane didn’t flood today on Grand Isle, La. @NOLAnews",2020-08-27 00:00:20+00:00,1,12,@NOLAnews,#Laura,"#laura lane didn’t flood today on grand isle, la. @nolanews",['laura lane'],[],[],[],
336,TotalTrafficBTR,Accident in #Lafayette on I 10 WB between LA 3184/Ambassador Caffery Pkwy/Exit 100 and LA-93/Cankton/Scott/Exit 97 #traffic http://bit.ly/12oyfoo,2020-08-31 18:45:43+00:00,0,0,,#Lafayette #traffic,accident in #lafayette on i 10 wb between la 3184/ambassador caffery pkwy/exit 100 and la-93/cankton/scott/exit 97 #traffic http://bit.ly/12oyfoo,['caffery pkwy'],[],"['exit 100', 'exit 97']",[],
1007,iembot_shv,"At 9:03 AM CDT, 1 NW Natchitoches [Natchitoches Co, LA] LAW ENFORCEMENT reports TROPICAL STORM. UTILITY POLES SNAPPED AND BROKEN, POWER LINES DOWN ON BUSINESS HWY 1 IN NATCHITOCHES. https://mesonet.agron.iastate.edu/lsr/#SHV/202008271403/202008271403",2020-08-27 16:11:25+00:00,0,0,,,"at 9:03 am cdt, 1 nw natchitoches [natchitoches co, la] law enforcement reports tropical storm. utility poles snapped and broken, power lines down on business hwy 1 in natchitoches. https://mesonet.agron.iastate.edu/lsr/#shv/202008271403/202008271403",[],['hwy 1'],[],[],
59,6NewsCTX,TRAFFIC ALERT: The outside lane of northbound I-35 in Waco is closed from 17th/18th Streets to 4th/5th Streets due to flooding. Be careful out there. https://www.kcentv.com/traffic,2020-09-02 14:23:55+00:00,0,0,,,traffic alert: the outside lane of northbound i-35 in waco is closed from 17th/18th streets to 4th/5th streets due to flooding. be careful out there. https://www.kcentv.com/traffic,['outside lane'],['i-35'],[],[],
821,TotalTrafficHOU,"Accident, left lane blocked in #SwSide on US-69 SW Fwy Outbound before Kirkwood, stop and go traffic back to Bissonnet #traffic http://bit.ly/17hsIjn",2020-08-24 21:05:43+00:00,0,0,,#SwSide #traffic,"accident, left lane blocked in #swside on us-69 sw fwy outbound before kirkwood, stop and go traffic back to bissonnet #traffic http://bit.ly/17hsijn",[],['us-69'],[],[],
438,TotalTrafficAUS,"Disabled vehicle, shoulder blocked in #Williamson on I 35 NB at Westinghouse Rd/Exit 257 #ATXtraffic http://bit.ly/10BGKax",2020-08-29 16:00:43+00:00,0,0,,#Williamson #ATXtraffic,"disabled vehicle, shoulder blocked in #williamson on i 35 nb at westinghouse rd/exit 257 #atxtraffic http://bit.ly/10bgkax",['westinghouse rd'],[],['exit 257'],[],
270,ih610n_traffic,IH-610 NORTH LOOP Eastbound At YALE ST - Accident - Status: Cleared at 5:34 PM,2020-08-31 22:36:16+00:00,0,0,,,ih-610 north loop eastbound at yale st - accident - status: cleared at 5:34 pm,['yale st'],[],[],[],
201,TotalTrafficHOU,Closed to remove a down electrical line. in #Jefferson on I-10 EB between US-90/Exit 855 and FM-105/Exit 861A #traffic http://bit.ly/17hsIjn,2020-08-27 17:50:43+00:00,0,0,,#Jefferson #traffic,closed to remove a down electrical line. in #jefferson on i-10 eb between us-90/exit 855 and fm-105/exit 861a #traffic http://bit.ly/17hsijn,[],"['i-10', 'us-90']",['exit 855'],[],
899,PoeDaughter7,Kerbey Lane Cafe is open for dining inside! The menus are all online to keep germs away. @Kerbey Lane Cafe https://www.instagram.com/p/CEfhpYpHNV5/?igshid=18r26khh5nvj5,2020-08-30 00:01:33+00:00,0,0,,,kerbey lane cafe is open for dining inside! the menus are all online to keep germs away. @kerbey lane cafe https://www.instagram.com/p/cefhpyphnv5/?igshid=18r26khh5nvj5,['kerbey lane'],[],[],[],
647,TotalTrafficHOU,Stalled vehicle affects the connecting ramp to i-45 gulf. in #SouthSide on SH-288 NB at I-45/Gulf Fwy #traffic http://bit.ly/17hsIjn,2020-08-27 11:50:43+00:00,0,0,,#SouthSide #traffic,stalled vehicle affects the connecting ramp to i-45 gulf. in #southside on sh-288 nb at i-45/gulf fwy #traffic http://bit.ly/17hsijn,[],"['i-45', 'i-45']",[],[],
967,5400_Tootie,"I do my own thang, in my own lane",2020-08-25 01:15:28+00:00,2,0,,,"i do my own thang, in my own lane",['own lane'],[],[],[],
740,TotalTrafficHOU,"Disabled vehicle cleared in #WestSide on I-10 Katy Fwy Outbound approaching Hwy 6, stop and go traffic back to Dairy Ashford #traffic http://bit.ly/17hsIjn",2020-08-26 01:15:43+00:00,0,0,,#WestSide #traffic,"disabled vehicle cleared in #westside on i-10 katy fwy outbound approaching hwy 6, stop and go traffic back to dairy ashford #traffic http://bit.ly/17hsijn",[],"['i-10', 'hwy 6']",[],[],
191,TotalTrafficHOU,"Closed due to accident involving vehicle fire. in #NorthSide on BELTWAY 8-NORTH EB between Aldine Westfeild and John F Kennedy Blvd, stopped traffic back to The Hardy Toll Rd #traffic http://bit.ly/17hsIjn",2020-08-28 10:05:43+00:00,0,0,,#NorthSide #traffic,"closed due to accident involving vehicle fire. in #northside on beltway 8-north eb between aldine westfeild and john f kennedy blvd, stopped traffic back to the hardy toll rd #traffic http://bit.ly/17hsijn","['kennedy blvd', 'toll rd']",[],[],[],
540,TotalTrafficHOU,Stop and go traffic in #Channelview on I-10 Outbound between Dell Dale and Crosby Lynchburg (Spur 330) #traffic http://bit.ly/17hsIjn,2020-08-28 17:10:43+00:00,0,0,,#Channelview #traffic,stop and go traffic in #channelview on i-10 outbound between dell dale and crosby lynchburg (spur 330) #traffic http://bit.ly/17hsijn,[],['i-10'],[],[],
193,iembot_lch,"At 8:14 AM CDT, Port Neches [Jefferson Co, TX] PUBLIC reports HURRICANE. CARPORT COLLAPSED ON MERRIMAN ST IN PORT NECHES. ALSO LARGE TREES SNAPPED. https://mesonet.agron.iastate.edu/lsr/#LCH/202008271314/202008271314",2020-08-28 02:03:52+00:00,0,0,,,"at 8:14 am cdt, port neches [jefferson co, tx] public reports hurricane. carport collapsed on merriman st in port neches. also large trees snapped. https://mesonet.agron.iastate.edu/lsr/#lch/202008271314/202008271314",['merriman st'],[],[],[],
523,TotalTrafficHOU,"Accident, two lanes blocked in #Baytown on Hwy 146 NB at W Main St #traffic http://bit.ly/17hsIjn",2020-08-28 20:40:43+00:00,0,0,,#Baytown #traffic,"accident, two lanes blocked in #baytown on hwy 146 nb at w main st #traffic http://bit.ly/17hsijn",['main st'],['hwy 146'],[],[],
583,TotalTrafficHOU,Accident cleared in #NorthSide on N Sam Houston Pkwy WB at Veterans Memorial Toll Plz #traffic http://bit.ly/17hsIjn,2020-08-27 22:55:43+00:00,0,0,,#NorthSide #traffic,accident cleared in #northside on n sam houston pkwy wb at veterans memorial toll plz #traffic http://bit.ly/17hsijn,['houston pkwy'],[],[],[],
444,TotalTrafficAUS,"Disabled vehicle, right lane blocked in #Travis on I-35 Frontage SB at US-290/TX-71 #ATXtraffic http://bit.ly/10BGKax",2020-08-29 14:10:43+00:00,0,0,,#Travis #ATXtraffic,"disabled vehicle, right lane blocked in #travis on i-35 frontage sb at us-290/tx-71 #atxtraffic http://bit.ly/10bgkax",['right lane'],"['i-35', 'us-290']",[],[],
116,BTRtraffic,RT BR_Traffic I-10 West remains closed at LA 415 (Lobdell) due to an incident at Whiskey Bay. Motorist are being diverted onto LA 415 North to US 190 West. Congestion remains the I-10/I-110. Use caution.,2020-09-01 12:49:05+00:00,0,0,,,rt br_traffic i-10 west remains closed at la 415 (lobdell) due to an incident at whiskey bay. motorist are being diverted onto la 415 north to us 190 west. congestion remains the i-10/i-110. use caution.,[],"['i-10', 'us 190', 'i-10', 'i-110']",[],[],
180,TotalTrafficBTR,Closed because of accident. in #EastBatonRouge on I-110 SB between Plank Rd/N 22nd St/ Memorial Stadium/Exit 2B and Scenic Hwy/Exit 2A #traffic http://bit.ly/12oyfoo,2020-08-28 21:50:43+00:00,0,0,,#EastBatonRouge #traffic,closed because of accident. in #eastbatonrouge on i-110 sb between plank rd/n 22nd st/ memorial stadium/exit 2b and scenic hwy/exit 2a #traffic http://bit.ly/12oyfoo,"['plank rd', 'scenic hwy']",['i-110'],[],[],
894,CarolynChadwicx,"@Entergy @EntergyLA please let me know who these belong to (you guys or @CITYofRUSTON) so y'all can give us accurate reports for Mount Pisgah Lane, Ruston, LA Twice we've had premature reports that our power is restored with no change in equipment nor servicemener seen on site.",2020-08-30 19:57:42+00:00,0,1,@Entergy @EntergyLA @CITYofRUSTON,,"@entergy @entergyla please let me know who these belong to (you guys or @cityofruston) so y'all can give us accurate reports for mount pisgah lane, ruston, la twice we've had premature reports that our power is restored with no change in equipment nor servicemener seen on site.",['pisgah lane'],[],[],[],
131,BR_Traffic,I-10 West remains closed at LA 975 (Whiskey Bay) due to overturned tractor trailer. Traffic is being diverted at LA 415 (Lobdell). Congestion has reached LA 1 (Port Allen). Motorists are advised to take an alternate route.,2020-09-01 10:43:16+00:00,4,2,,,i-10 west remains closed at la 975 (whiskey bay) due to overturned tractor trailer. traffic is being diverted at la 415 (lobdell). congestion has reached la 1 (port allen). motorists are advised to take an alternate route.,[],['i-10'],[],[],
907,BHGREGaryGreene,Just listed by Brianna Bischoff in #Katy #TX. 22327 Joshua Kendell Lane! Please retweet! https://tour.corelistingmachine.com/home/LM4EHU,2020-08-28 22:37:19+00:00,0,0,,#Katy #TX,just listed by brianna bischoff in #katy #tx. 22327 joshua kendell lane! please retweet! https://tour.corelistingmachine.com/home/lm4ehu,['kendell lane'],[],[],[],
913,AlyssaMatata,all those cars passing you in the right lane don’t make you feel embarrassed?,2020-08-28 16:57:43+00:00,1,2,,,all those cars passing you in the right lane don’t make you feel embarrassed?,['right lane'],[],[],[],
